position,title,result_id,publication_info,link,Authors,Year,google_scholar_url,page_number,keyword
2,Conditional Reasoning Test for Aggression: Further evidence about incremental validity,Q-2K5pWp3aYJ,"Z Galić - International Journal of Selection and Assessment, 2016 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/abs/10.1111/ijsa.12126,Z Galić,2016,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,11,impression management
3,"Polluted work: A self-control perspective on air pollution appraisals, organizational citizenship, and counterproductive work behavior",QQFvT9rxbNsJ,"R Fehr, KC Yam, W He, JTJ Chiang, W Wei - Organizational Behavior and …, 2017 - Elsevier",https://www.sciencedirect.com/science/article/pii/S074959781730095X,"R Fehr, KC Yam, W He, JTJ Chiang, W Wei",2017,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,11,impression management
4,"Building, defending, and regulating the self: A psychological perspective",A-A9AE7IQq8J,"A Tesser, JV Wood, DA Stapel - 2005 - taylorfrancis.com",https://www.taylorfrancis.com/books/mono/10.4324/9780203998052/building-defending-regulating-self-abraham-tesser-joanne-wood-diederik-stapel,"A Tesser, JV Wood, DA Stapel",2005,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,11,impression management
5,Identified ambivalence: When cognitive conflicts can help individuals overcome cognitive traps.,BbOlj-iZY5MJ,"CL Guarana, M Hernandez - Journal of Applied Psychology, 2016 - psycnet.apa.org",https://psycnet.apa.org/record/2016-11918-001,"CL Guarana, M Hernandez",2016,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,11,impression management
6,The dark side of luxury consumption: Psychological and social consequences of using luxury goods,LW4Ez4PABOsJ,Y Wang - 2015 - search.proquest.com,https://search.proquest.com/openview/6533eaa690b03744139efdff8e9c5e3a/1?pq-origsite=gscholar&cbl=18750,Y Wang,2015,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,11,impression management
7,Agreeableness and the five factor model,5ggK2mOwH4oJ,"WG Graziano, RM Tobin - The Oxford handbook of the five factor …, 2017 - books.google.com",https://books.google.com/books?hl=en&lr=&id=vgCpDgAAQBAJ&oi=fnd&pg=PT184&dq=%22impression+management%22&ots=qtikaRGb4T&sig=4ajORo0exC-pS8qaldOtfuMxBjE,"WG Graziano, RM Tobin",2017,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,11,impression management
8,The Psychology of Self-control and the Potential Benefits of Fasting,AjdWY132GLMJ,"T Mobayed - Psychology, 2017 - cilecenter.org",https://www.cilecenter.org/ar/node/577,T Mobayed,2017,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,11,impression management
9,Dishonesty and the self: Ironic effects of ego depletion,QfGcoNsYDwsJ,J Thomas - 2015 - shareok.org,https://shareok.org/handle/11244/15519,J Thomas,2015,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,11,impression management
10,"The costs of mindfulness at work: The moderating role of mindfulness in surface acting, self-control depletion, and performance outcomes.",npvfNFaRF4wJ,"CJ Lyddy, DJ Good, MC Bolino… - Journal of Applied …, 2021 - psycnet.apa.org",https://psycnet.apa.org/doiLanding?doi=10.1037%2Fapl0000863,"CJ Lyddy, DJ Good, MC Bolino…",2021,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,11,impression management
11,A study protocol to assess the feasibility of conducting an evaluation trial of the ADVANCE integrated intervention to address both substance use and intimate …,DB6vp4NMztsJ,"G Gilchrist, S Landau, P Radcliffe, M McMurran… - Pilot and feasibility …, 2020 - Springer",https://link.springer.com/article/10.1186/s40814-020-00580-7,"G Gilchrist, S Landau, P Radcliffe, M McMurran…",2020,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,11,impression management
12,"Self-regulation as a transactive process: Reconceptualizing the unit of analysis for goal setting, pursuit, and outcomes",e-2K32-APboJ,"EJ Finkel, GM Fitzsimons, MR vanDellen - Handbook of self-regulation …, 2016 - Citeseer",http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.711.3531&rep=rep1&type=pdf,"EJ Finkel, GM Fitzsimons, MR vanDellen",2016,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,11,impression management
13,"The effects of work-family conflict and enrichment on self-regulation, networking, and the creation of social networks",BXCpFZn6r60J,PC Dahm - 2015 - search.proquest.com,https://search.proquest.com/openview/1bf0ac2df76dfa26c993e4f859711932/1?pq-origsite=gscholar&cbl=18750,PC Dahm,2015,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,11,impression management
14,Honesty-humility predicting employee engagement after controlling for self-regulation,3JDPN29uhBsJ,SD Chernauskas-Beecher - 2018 - search.proquest.com,https://search.proquest.com/openview/5e7cd136814fe3b4b6e2a5da60a86dad/1?pq-origsite=gscholar&cbl=18750&diss=y,SD Chernauskas,2018,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,11,impression management
15,Selbstkontrollanforderungen bei der Arbeit,7PObPg60FH0J,"KH Schmidt, B Neubach - Diagnostica, 2010 - econtent.hogrefe.com",https://econtent.hogrefe.com/doi/full/10.1026/0012-1924/a000015,"KH Schmidt, B Neubach",2010,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,11,impression management
16,Life history strategy and the role of self-regulation in cheating behavior,tlzG2LkZwS4J,JJ Reynolds - 2013 - search.proquest.com,https://search.proquest.com/openview/4ef191c7bbd5f716b4c320030ca85b06/1?pq-origsite=gscholar&cbl=18750,JJ Reynolds,2013,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,11,impression management
17,The role of self-regulation and habit in adherence to diet and physical activity guidelines among pregnant women,9BRz_ghX3oUJ,"E Kothe, C Pinto, E Coen, S Sanmugam, V Mantha - 2017 - psyarxiv.com",https://psyarxiv.com/bmn3g/download?format=pdf,"E Kothe, C Pinto, E Coen, S Sanmugam, V Mantha",2017,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,11,impression management
18,The strength model of self-control in sport and exercise psychology,4hvNIWA6m50J,"C Englert - Frontiers in psychology, 2016 - frontiersin.org",https://www.frontiersin.org/articles/10.3389/fpsyg.2016.00314/full,C Englert,2016,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,11,impression management
19,Cognitive vulnerability to anxiety in the stress generation process: further investigation of the interaction effect between the looming cognitive style and anxiety …,3scK0vDgF0UJ,"JH Riskind, EM Kleiman, H Weingarden… - Journal of Behavior …, 2013 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0005791613000190,"JH Riskind, EM Kleiman, H Weingarden…",2013,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,11,impression management
0,The self-control irony: Desire for self-control limits exertion of self-control in demanding settings,cIvo_4FfvVUJ,"L Uziel, RF Baumeister - Personality and Social Psychology …, 2017 - journals.sagepub.com",https://journals.sagepub.com/doi/abs/10.1177/0146167217695555,"L Uziel, RF Baumeister",2017,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,12,impression management
1,Selecting the Ethical Employee: Measuring Personality Facets to Predict Integrity Behaviour,SA3y1UIoQrQJ,CD Harding - 2019 - curve.carleton.ca,https://curve.carleton.ca/fe5adf55-71aa-4093-b698-0d88a2ca3e1e,CD Harding,2019,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,12,impression management
2,Encouraging sustainable behavior: Psychology and the environment,b0j533j7V4kJ,HCM Van Trijp - 2013 - taylorfrancis.com,https://www.taylorfrancis.com/books/mono/10.4324/9780203141182/encouraging-sustainable-behavior-hans-van-trijp,HCM Van Trijp,2013,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,12,impression management
3,Ego Depletion-Induced Aberrant Driving in the Post-Work Commute,VeSThzbacVcJ,TE Mitropoulos - 2020 - vtechworks.lib.vt.edu,https://vtechworks.lib.vt.edu/handle/10919/101891,TE Mitropoulos,2020,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,12,impression management
4,Implicit theories about willpower in resisting temptations and emotion control,nkx2O0NHBAcJ,"K Bernecker, V Job - Zeitschrift für Psychologie, 2017 - econtent.hogrefe.com",https://econtent.hogrefe.com/doi/full/10.1027/2151-2604/a000292,"K Bernecker, V Job",2017,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,12,impression management
5,Stop With the Questions Already! The Effects of Questionnaire Length and Monetary Incentives on Insufficient Effort Responding.,W__DNs0_tacJ,A Gibson - 2016 - rave.ohiolink.edu,https://rave.ohiolink.edu/etdc/view?acc_num=wright1481635546604239,A Gibson,2016,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,12,impression management
6,The Impulsive Applicant: Self-Control as a Predictor of Applicant Faking and Organizational Deviance,ySyNilmKZRcJ,JA Isaacson - 2012 - search.proquest.com,https://search.proquest.com/openview/c9a08bf07e7363d40b3dfa32aad01009/1?pq-origsite=gscholar&cbl=18750,JA Isaacson,2012,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,12,impression management
7,Moving beyond inhibition: Capturing a broader scope of the self-control construct with the Self-Control Strategy Scale (SCSS),tE43odSfbe8J,"M Katzir, M Baldwin, KM Werner… - Journal of Personality …, 2021 - Taylor & Francis",https://www.tandfonline.com/doi/abs/10.1080/00223891.2021.1883627,"M Katzir, M Baldwin, KM Werner…",2021,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,12,impression management
8,Self-regulation and Liver Function: Expanding an Ecological Model,Fz8Bsb9dhaUJ,TA Eisenlohr-Moul - 2011 - uknowledge.uky.edu,https://uknowledge.uky.edu/gradschool_theses/156/,TA Eisenlohr,2011,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,12,impression management
9,Social metacognition,vma11BUdMhQJ,"P Briñol, K DeMarree - 2012 - taylorfrancis.com",https://www.taylorfrancis.com/books/mono/10.4324/9780203865989/social-metacognition-pablo-bri%C3%B1ol-kenneth-demarree,"P Briñol, K DeMarree",2012,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,12,impression management
10,The Predictive of Social Networks-Based Learning in Physical Education and Sports Teachers: The Big Five Personality,oUdVFTKwQLUJ,"TAŞ Zeki, Ö Ayşe, A DÖNMEZ, G HERGÜNER… - TOJET: The Turkish …, 2021 - tojet.net",http://tojet.net/articles/v20i3/2037.pdf,"TAŞ Zeki, Ö Ayşe, A DÖNMEZ, G HERGÜNER…",2021,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,12,impression management
11,A Comparative Analysis of Self-Control and Psychopathy,DEjitHVDBY8J,ML Ayala - 2019 - digital.library.txstate.edu,https://digital.library.txstate.edu/handle/10877/8180,ML Ayala,2019,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,12,impression management
12,Social psychology of consumer behavior,0gNaasLyaS8J,M Wanke - 2008 - taylorfrancis.com,https://www.taylorfrancis.com/books/mono/10.4324/9781441605283/social-psychology-consumer-behavior-michaela-wanke,M Wanke,2008,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,12,impression management
13,Self-efficacy and entrepreneurs' adoption of unattainable goals: The restraining effects of self-control,oVfRnFcG6rEJ,"RA Baron, BA Mueller, MT Wolfe - Journal of business venturing, 2016 - Elsevier",https://www.sciencedirect.com/science/article/pii/S088390261500052X,"RA Baron, BA Mueller, MT Wolfe",2016,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,12,impression management
14,"Sharenting: Internet addiction, self-control and online photos of underage children//Sharenting: Internet addiction, self-control and online photos of underage children",1VqaRR38S7cJ,"FJ Hinojo-Lucena, I Aznar-Díaz, MP Cáceres-Reche… - Comunicar, 2020 - eprints.rclis.org",http://eprints.rclis.org/40067/,FJ Hinojo,2020,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,12,impression management
15,"Expanding the will at work: The effects of transformational leadership and workplace deviance on follower work self-expansion, work self-regulatory strength …",Dude_lKBd5cJ,JR Bentley - 2014 - search.proquest.com,https://search.proquest.com/openview/0529d9dc347ed6b8def634aee09175d2/1?pq-origsite=gscholar&cbl=18750,JR Bentley,2014,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,12,impression management
16,VU Research Portal,T7cYCZ5tW5IJ,A Büyükcan Tetik - research.vu.nl,https://research.vu.nl/files/75912332/chapter%20References.pdf,A Büyükcan Tetik,,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,12,impression management
17,Balancing Motivations: Self-enhancement and Belonging,IsACKpXi5XgJ,"BP Lynch, MR vanDellen - 2018 - getd.libs.uga.edu",http://getd.libs.uga.edu/pdfs/lynch_bridget_p_201805_phd.pdf,"BP Lynch, MR vanDellen",2018,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,12,impression management
18,"Religion, self-regulation, and self-control: Associations, explanations, and implications.",JStA25VswkUJ,"ME McCullough, BLB Willoughby - Psychological bulletin, 2009 - psycnet.apa.org",https://psycnet.apa.org/record/2008-18777-008,"ME McCullough, BLB Willoughby",2009,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,12,impression management
19,In good company: Managing interpersonal resources that support self-regulation,HZAMuiN95zYJ,"MR VanDellen, JY Shah, NP Leander… - Personality and …, 2015 - journals.sagepub.com",https://journals.sagepub.com/doi/abs/10.1177/0146167215580778,"MR VanDellen, JY Shah, NP Leander…",2015,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,12,impression management
0,Word count: 9998,MO4gFXhfYXUJ,"P Kardos, B Leidner, E Castano, B Lickel, P Kardos - umass.edu",https://www.umass.edu/bleidner/papers/Kardos_Leidner_Castano_Lickel_under_review.pdf,"P Kardos, B Leidner, E Castano, B Lickel, P Kardos",,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,13,impression management
1,Supporting working time interruption management through persuasive design,l1EZWGvs218J,Y Liu - 2015 - search.proquest.com,https://search.proquest.com/openview/81ae62c8cde161de371563de50937bca/1?pq-origsite=gscholar&cbl=18750,Y Liu,2015,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,13,impression management
2,Selbstregulationsstärke und Leistung,6NJXkSWpNP4J,"S Stumm, E Thomas… - Zeitschrift für Arbeits-und …, 2010 - econtent.hogrefe.com",https://econtent.hogrefe.com/doi/full/10.1026/0932-4089/a000029,"S Stumm, E Thomas…",2010,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,13,impression management
3,Spillover effects of emotional labor in customer service encounters toward coworker harming: A resource depletion perspective,zvtwlF6RHRwJ,"H Deng, F Walter, CK Lam, HH Zhao - Personnel Psychology, 2017 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/abs/10.1111/peps.12156,"H Deng, F Walter, CK Lam, HH Zhao",2017,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,13,impression management
4,Self-regulation and the executive function: The self as controlling agent,W_7PmLFjCgkJ,"RF Baumeister, BJ Schmeichel, KD Vohs - Social psychology: Handbook of …, 2007 - avc.edu",https://www.avc.edu/sites/default/files/studentservices/lc/PaperonSelf-Regulation.pdf,"RF Baumeister, BJ Schmeichel, KD Vohs",2007,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,13,impression management
5,"Gail Gilchrist1, Sabine Landau2, Polly Radcliffe1, Mary McMurran3, Gene Feder4, Caroline Easton5, Steve Parrott6, Sara Kirkpatrick7, Juliet Henderson1 …",gJegBqpiNJkJ,"G Halliwell, S Dheensa, C Berbary, J Li… - 2020 - pilotfeasibilitystudies.biomedcentral …",https://pilotfeasibilitystudies.biomedcentral.com/track/pdf/10.1186/s40814-020-00580-7.pdf,"G Halliwell, S Dheensa, C Berbary, J Li…",2020,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,13,impression management
6,Predictors of readiness to change and self-efficacy among ex-offenders during reentry,qBJpMBoXdtgJ,M Davenport - 2014 - search.proquest.com,https://search.proquest.com/openview/da2c236e4f1ca31df51d7a6e6ca4ad1b/1?pq-origsite=gscholar&cbl=18750,M Davenport,2014,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,13,impression management
7,Momentan verfügbare Selbstkontrollkraft–Vorstellung eines Messinstruments und erste Befunde aus pädagogisch-psychologischen Kontexten 1Dieser Beitrag wurde …,tAGcsCy1VocJ,"A Bertrams, A Unger… - Zeitschrift für …, 2011 - econtent.hogrefe.com",https://econtent.hogrefe.com/doi/full/10.1024/1010-0652/a000042,"A Bertrams, A Unger…",2011,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,13,impression management
8,The impact of self-control depletion on social preferences in the ultimatum game,VQHW6gPb_HoJ,"A Achtziger, C Alós-Ferrer, AK Wagner - Journal of Economic Psychology, 2016 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0167487015001476,"A Achtziger, C Alós",2016,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,13,impression management
9,Examining the psychobehavioural features of effective talent development,cd-8j_Rw_jEJ,A Hill - 2016 - clok.uclan.ac.uk,http://clok.uclan.ac.uk/18609/,A Hill,2016,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,13,impression management
10,Individual differences in emotional mimicry: Underlying traits and social consequences,OUnlkAnPcqcJ,"H Mauersberger, C Blaison… - European Journal …, 2015 - journals.sagepub.com",https://journals.sagepub.com/doi/abs/10.1002/per.2008,"H Mauersberger, C Blaison…",2015,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,13,impression management
11,Experiments with people: Revelations from social psychology,BeJU03eEt9cJ,"KP Frey, AP Gregg - 2017 - taylorfrancis.com",https://www.taylorfrancis.com/books/mono/10.4324/9781315101347/experiments-people-kurt-frey-aiden-gregg,"KP Frey, AP Gregg",2017,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,13,impression management
12,The self and social relationships,O6OK-RIKN8wJ,"JV Wood, A Tesser, JG Holmes - 2013 - taylorfrancis.com",https://www.taylorfrancis.com/books/mono/10.4324/9780203783061/self-social-relationships-joanne-wood-abraham-tesser-john-holmes,"JV Wood, A Tesser, JG Holmes",2013,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,13,impression management
13,People risk personal harm for interpersonal approval: a self-control perspective,-ntRPYeUf2AJ,CD Rawn - 2009 - bac-lac.gc.ca,https://www.bac-lac.gc.ca/eng/services/theses/Pages/item.aspx?idNumber=1033017086,CD Rawn,2009,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,13,impression management
14,A self-regulatory approach to the relationship between sleep and psychological strain: Integrating resource replenishment and resource enhancement,ENfJFcOmNsUJ,LK Barber - 2010 - search.proquest.com,https://search.proquest.com/openview/b58e38dacd72995a2820f9ac67610c28/1?pq-origsite=gscholar&cbl=18750,LK Barber,2010,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,13,impression management
15,A dyadic test of the association between trait self-control and romantic relationship satisfaction,woF6CukKiKsJ,"PY Zuo, JC Karremans, A Scheres, ES Kluwer… - Frontiers in …, 2020 - frontiersin.org",https://www.frontiersin.org/articles/10.3389/fpsyg.2020.594476/full,"PY Zuo, JC Karremans, A Scheres, ES Kluwer…",2020,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,13,impression management
16,브컨슈 T 머를 추구하는 것은 나쁜 일이 아니다,AL5MFcf5eawJ,"용하여， 보나， 이에게， 피해를， 주는가， 하면… - 한국심리학회지: 소비자 …, 2014 - oak.go.kr",http://oak.go.kr/central/journallist/journaldetail.do?article_seq=20089,용하여， 보나， 이에게， 피해를， 주는가， 하면…,2014,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,13,impression management
17,"The military hypermasculine mystique: Sex, status, and emotional control at the United States Military Academy.",MSUNma4NyjkJ,"HS Schaefer, DI Cotting, ES Proctor… - Psychology of Men & …, 2021 - psycnet.apa.org",https://psycnet.apa.org/record/2022-00072-004,"HS Schaefer, DI Cotting, ES Proctor…",2021,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,13,impression management
18,More (or less) than meets the eye: Functional perceptual biases of cognitive tasks,PCZ72fSYaX0J,CR Mortensen - 2010 - search.proquest.com,https://search.proquest.com/openview/5dc96ce5db5e022d761e501a1b59118a/1?pq-origsite=gscholar&cbl=18750,CR Mortensen,2010,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,13,impression management
19,What makes people want more self-control: A duo of deficiency and necessity.,LB2lOLJNrE8J,"L Uziel, RF Baumeister, JL Alquist - Motivation Science, 2021 - psycnet.apa.org",https://psycnet.apa.org/record/2021-08169-001,"L Uziel, RF Baumeister, JL Alquist",2021,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,13,impression management
0,After the fall: How perceived self-control protects the legitimacy of higher-ranking employees after status loss,TqaXUCbb_lEJ,"J Carson Marr, N Pettit, S Thau - Organization Science, 2019 - pubsonline.informs.org",https://pubsonline.informs.org/doi/abs/10.1287/orsc.2019.1313,"J Carson Marr, N Pettit, S Thau",2019,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,14,impression management
