position,title,result_id,publication_info,link,Authors,Year,google_scholar_url,page_number,keyword
16,The mediating role of monitoring in the association of religion with self-control,ADTAEGP3pucJ,"EC Carter, ME McCullough… - … and Personality Science, 2012 - journals.sagepub.com",https://journals.sagepub.com/doi/abs/10.1177/1948550612438925,"EC Carter, ME McCullough…",2012,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,3,socially desirable responding
17,Personality and prosocial behavior: A theoretical framework and meta-analysis.,8TkWVhkNpbMJ,"I Thielmann, G Spadaro, D Balliet - Psychological Bulletin, 2020 - psycnet.apa.org",https://psycnet.apa.org/doiLanding?doi=10.1037/bul0000217,"I Thielmann, G Spadaro, D Balliet",2020,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,3,socially desirable responding
18,Does Higher Self-Control Predict Higher State-Orientation and Negative Self-Referential Emotions? A Mixed Methods Study.,xUZUaURMiGMJ,D Hayes - 2019 - etd.auburn.edu,http://etd.auburn.edu/handle/10415/7062,D Hayes,2019,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,3,socially desirable responding
19,"A study examining the relationship between willpower beliefs and helpseeking behaviour, and the moderating role of friendliness",DVMwyTwk2wkJ,YC Wiemer - 2019 - studenttheses.uu.nl,https://studenttheses.uu.nl/handle/20.500.12932/35870,YC Wiemer,2019,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,3,socially desirable responding
0,"Self-control, injunctive norms, and descriptive norms predict engagement in plagiarism in a theory of planned behavior model",Rc9KCekqUhkJ,"GJ Curtis, E Cowcher, BR Greene, K Rundle… - Journal of Academic …, 2018 - Springer",https://link.springer.com/article/10.1007/s10805-018-9309-2,"GJ Curtis, E Cowcher, BR Greene, K Rundle…",2018,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,4,socially desirable responding
1,A generalizable scale of propensity to plan: The long and the short of planning for time and for money,ljpENRXvm_YJ,"JG Lynch Jr, RG Netemeyer, SA Spiller… - Journal of consumer …, 2010 - academic.oup.com",https://academic.oup.com/jcr/article-abstract/37/1/108/1816744,"JG Lynch Jr, RG Netemeyer, SA Spiller…",2010,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,4,socially desirable responding
2,"High self-control predicts more positive emotions, better engagement, and higher achievement in school",Nuy494ilutMJ,"RB King, MJM Gaerlan - European journal of psychology of education, 2014 - Springer",https://link.springer.com/article/10.1007/s10212-013-0188-z,"RB King, MJM Gaerlan",2014,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,4,socially desirable responding
3,Investigating the properties of the general factor (M) in bifactor models applied to Big Five or HEXACO data in terms of method or meaning,W0P4sUJ7LRkJ,"Z Chen, PJ Watson, M Biderman… - Imagination, Cognition …, 2016 - journals.sagepub.com",https://journals.sagepub.com/doi/abs/10.1177/0276236615590587,"Z Chen, PJ Watson, M Biderman…",2016,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,4,socially desirable responding
4,Using Trait Self-Distancing to Predict Affective States,MIQkyLKc_C0J,J Ducas - 2014 - search.proquest.com,https://search.proquest.com/openview/9f0601b67e391f3d5ae30839f0f2ee4b/1?pq-origsite=gscholar&cbl=18750&diss=y,J Ducas,2014,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,4,socially desirable responding
5,Is the HEXACO the new black? An examination of the predictive validity of NEO-PI-3 and the HEXACO-PI-R to determine if the six factor model of personality provides …,1hRlJXfRlpEJ,A Wilson - 2016 - ro.uow.edu.au,https://ro.uow.edu.au/theses/4971/,A Wilson,2016,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,4,socially desirable responding
6,Higher trait self-control is associated with less intense visceral states,rgNJD5ILds8J,"CL Baldwin, AJ Finley, KE Garrison, AL Crowell… - Self and …, 2019 - Taylor & Francis",https://www.tandfonline.com/doi/abs/10.1080/15298868.2018.1495666,"CL Baldwin, AJ Finley, KE Garrison, AL Crowell…",2019,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,4,socially desirable responding
7,Examining the effects of sleep deprivation on workplace deviance: A self-regulatory perspective,vsYoel1k9IsJ,"MS Christian, APJ Ellis - Academy of Management Journal, 2011 - journals.aom.org",https://journals.aom.org/doi/abs/10.5465/amj.2010.0179,"MS Christian, APJ Ellis",2011,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,4,socially desirable responding
8,Further examination of the psychometric properties of the Brief Self-Control Scale: evidence from Chinese athletes and students,NWYAw33OeFAJ,"W Liang, DD Wang, BR Shang, CQ Zhang… - … Journal of Sport and …, 2020 - Taylor & Francis",https://www.tandfonline.com/doi/abs/10.1080/1612197X.2020.1827000,"W Liang, DD Wang, BR Shang, CQ Zhang…",2020,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,4,socially desirable responding
9,Predictors of cyberloafing among preservice information technology teachers,Ajw7EOy4K3sJ,"OO Dursun, O Donmez, Y Akbulut - Contemporary Educational …, 2018 - dergipark.org.tr",https://dergipark.org.tr/en/pub/cet/issue/34282/378820,"OO Dursun, O Donmez, Y Akbulut",2018,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,4,socially desirable responding
10,Processes linking parents' and adolescents' religiousness and adolescent substance use: Monitoring and self-control,q01zo_43ZtUJ,"J Kim-Spoon, JP Farley, C Holmes, GS Longo… - Journal of youth and …, 2014 - Springer",https://link.springer.com/article/10.1007/s10964-013-9998-1,J Kim,2014,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,4,socially desirable responding
11,Sleep quality and self-control: the mediating roles of positive and negative affects,aPBPA1QHRbAJ,"J Liu, L Zhu, C Liu - Frontiers in Psychology, 2020 - frontiersin.org",https://www.frontiersin.org/articles/10.3389/fpsyg.2020.607548/full,"J Liu, L Zhu, C Liu",2020,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,4,socially desirable responding
12,"Measuring self-control in international large-scale surveys: Development and validation of a four-item scale in English, French, German, Japanese, Polish, and …",G7btZy5nkLIJ,"MV Partsch, D Danner - European Journal of Psychological …, 2020 - psycnet.apa.org",https://psycnet.apa.org/psycarticles/2020-91108-001.pdf,"MV Partsch, D Danner",2020,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,4,socially desirable responding
13,"Young adults' perceptions of parental differential treatment: measurement and relations to psychological adjustment, attachment style, and close relationships.",eBMblBznGHkJ,LC Young - 2011 - dspace.library.uvic.ca,https://dspace.library.uvic.ca/handle/1828/3529,LC Young,2011,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,4,socially desirable responding
14,"Building, defending, and regulating the self: A psychological perspective",A-A9AE7IQq8J,"A Tesser, JV Wood, DA Stapel - 2005 - taylorfrancis.com",https://www.taylorfrancis.com/books/mono/10.4324/9780203998052/building-defending-regulating-self-abraham-tesser-joanne-wood-diederik-stapel,"A Tesser, JV Wood, DA Stapel",2005,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,4,socially desirable responding
15,"The association of self-regulation, habit, and mindfulness with texting while driving",9XyJLSnEJCgJ,"MM Moore, PM Brown - Accident Analysis & Prevention, 2019 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0001457518308431,"MM Moore, PM Brown",2019,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,4,socially desirable responding
16,The internalization of social stigma among minor-attracted persons: Implications for treatment,mh13r_GLdx0J,"R Lievesley, CA Harper, H Elliott - Archives of Sexual Behavior, 2020 - Springer",https://link.springer.com/article/10.1007/s10508-019-01569-x,"R Lievesley, CA Harper, H Elliott",2020,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,4,socially desirable responding
17,The Michelangelo phenomenon in close relationships,EoskgHbTXZ4J,"CE Rusbult, M Kumashiro, SL Stocker… - On building, defending …, 2005 - books.google.com",https://books.google.com/books?hl=en&lr=&id=HiJ5AgAAQBAJ&oi=fnd&pg=PA1&dq=%22socially+desirable+responding%22&ots=uS8W3I2d-l&sig=Kgjt4gacJKpcOWsUSkG_G6RBtXc,"CE Rusbult, M Kumashiro, SL Stocker…",2005,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,4,socially desirable responding
18,Academic performance and student dropout. Results from two studies in upper secondary and higher education in Northern Norway,Q4I4fLEslUMJ,RG Sæle - 2016 - munin.uit.no,https://munin.uit.no/handle/10037/9507,RG Sæle,2016,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,4,socially desirable responding
19,Why students do not engage in contract cheating,u2pSFtWw-EkJ,"K Rundle, GJ Curtis, J Clare - Frontiers in psychology, 2019 - frontiersin.org",https://www.frontiersin.org/articles/10.3389/fpsyg.2019.02229/full,"K Rundle, GJ Curtis, J Clare",2019,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,4,socially desirable responding
0,Greedy bastards: Testing the relationship between wanting more and unethical behavior,fS9fbwvFTX0J,"TG Seuntjens, M Zeelenberg, N van de Ven… - Personality and …, 2019 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0191886918305130,"TG Seuntjens, M Zeelenberg, N van de Ven…",2019,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,5,socially desirable responding
1,Culture and regulation: examining collectivism and individualism as predictors of self-control,kmpo6SgA-qkJ,MB Pyle - 2011 - digitalcommons.georgiasouthern …,https://digitalcommons.georgiasouthern.edu/etd/443/,MB Pyle,2011,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,5,socially desirable responding
2,"A Multimethod Assessment of Effortful Self-Regulation in Personality Research: Temperamental, Neuropsychological, and Psychophysiological Concomitants",5-PfUGjHc6IJ,SA Dinovo Jr - 2009 - rave.ohiolink.edu,https://rave.ohiolink.edu/etdc/view?acc_num=osu1259076504,SA Dinovo Jr,2009,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,5,socially desirable responding
3,Predictors of readiness to change and self-efficacy among ex-offenders during reentry,qBJpMBoXdtgJ,M Davenport - 2014 - search.proquest.com,https://search.proquest.com/openview/da2c236e4f1ca31df51d7a6e6ca4ad1b/1?pq-origsite=gscholar&cbl=18750,M Davenport,2014,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,5,socially desirable responding
4,Transcendent motivations and virtue development in adolescent marathon runners,kjLk6epW02gJ,"SA Schnitker, MK Gilbertson, B Houltberg… - Journal of …, 2020 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/abs/10.1111/jopy.12481,"SA Schnitker, MK Gilbertson, B Houltberg…",2020,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,5,socially desirable responding
5,Intelligence is not enough: Non-IQ predictors of achievement,eH8PGWNjmH8J,AL Duckworth - 2006 - search.proquest.com,https://search.proquest.com/openview/1dcb332e7c786daf68ea8c72676c3706/1?pq-origsite=gscholar&cbl=18750&diss=y,AL Duckworth,2006,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,5,socially desirable responding
6,Assessment for Learning and Self-Regulation,vB4OO4nW0aAJ,"JR Kirby, S Merchant - Oxford Research Encyclopedia of Education, 2020 - oxfordre.com",https://oxfordre.com/education/view/10.1093/acrefore/9780190264093.001.0001/acrefore-9780190264093-e-933,"JR Kirby, S Merchant",2020,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,5,socially desirable responding
7,"Recent research on free will: Conceptualizations, beliefs, and processes",EOHcZQR-Uj4J,"RF Baumeister, AE Monroe - Advances in experimental social psychology, 2014 - Elsevier",https://www.sciencedirect.com/science/article/pii/B9780128002841000011,"RF Baumeister, AE Monroe",2014,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,5,socially desirable responding
8,Explaining the relationship between religiousness and substance use: self-control matters.,LpPzuIUBdbgJ,"CN DeWall, RS Pond Jr, EC Carter… - Journal of personality …, 2014 - psycnet.apa.org",https://psycnet.apa.org/record/2014-30504-006,"CN DeWall, RS Pond Jr, EC Carter…",2014,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,5,socially desirable responding
9,Comparative analysis of attitudes and emotions among inmates: Does mental illness matter?,Z918Dg3WgvsJ,"N Wolff, RD Morgan, J Shi - Criminal Justice and Behavior, 2013 - journals.sagepub.com",https://journals.sagepub.com/doi/abs/10.1177/0093854813488760,"N Wolff, RD Morgan, J Shi",2013,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,5,socially desirable responding
10,Betydelsen av självkänsla och självkontroll för studenters stressupplevelse,-2XMGPctkm8J,"L Olsson, S Jansson - 2013 - diva-portal.org",https://www.diva-portal.org/smash/get/diva2:690883/FULLTEXT01.pdf,"L Olsson, S Jansson",2013,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,5,socially desirable responding
11,Inhibition tasks are not associated with self-regulation outcomes in healthy college students,LnNcUlNu_AUJ,"CD Von Gunten, BD Bartholow, JS Martins - 2019 - psyarxiv.com",https://psyarxiv.com/uwbdg/,"CD Von Gunten, BD Bartholow, JS Martins",2019,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,5,socially desirable responding
12,Validation francophone de l'Échelle des émotions différentielles IV (EED-IV),bTwZHCvDWEUJ,"JS Ricard-St-Aubin, FL Philippe… - European review of …, 2010 - Elsevier",https://www.sciencedirect.com/science/article/pii/S1162908809000255,JS Ricard,2010,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,5,socially desirable responding
13,"Enkel impressie of ook werkelijkheid: Exploratief onderzoek naar de relatie tussen procedurele kennis, impressiemanagement en gewenst gedrag bij studenten …",rE_eOVeEUpUJ,L Dirks - libstore.ugent.be,https://libstore.ugent.be/fulltxt/RUG01/002/165/987/RUG01-002165987_2014_0001_AC.pdf,L Dirks,,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,5,socially desirable responding
14,The link between the brain volume derived index and the determinants of social performance,fDyO1WGoE3gJ,"K Kokubun, Y Yamakawa, K Nemoto - Current Psychology, 2022 - Springer",https://link.springer.com/article/10.1007/s12144-021-02544-3,"K Kokubun, Y Yamakawa, K Nemoto",2022,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,5,socially desirable responding
15,The complex role of complexity: How service providers can mitigate negative effects of perceived service complexity when selling professional services,fFxxPLT2pEQJ,"S Mikolon, A Kolberg, T Haumann… - Journal of Service …, 2015 - journals.sagepub.com",https://journals.sagepub.com/doi/abs/10.1177/1094670514568778,"S Mikolon, A Kolberg, T Haumann…",2015,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,5,socially desirable responding
16,"Integrity, self-control, and the impact of ego depletion on counterproductive behavior",8AhEsptdkZQJ,JD Bazzy - 2012 - trace.tennessee.edu,https://trace.tennessee.edu/utk_graddiss/1265/,JD Bazzy,2012,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,5,socially desirable responding
17,Humility facilitates higher self-control,fg_XiHSgaRcJ,"EMW Tong, KWT Tan, AAB Chor, EPS Koh… - Journal of Experimental …, 2016 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0022103115001183,"EMW Tong, KWT Tan, AAB Chor, EPS Koh…",2016,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,5,socially desirable responding
18,When materialists intend to resist consumption: The moderating role of self-control and long-term orientation,7tjUVf6X2YIJ,"MV Nepomuceno, M Laroche - Journal of Business Ethics, 2017 - Springer",https://link.springer.com/article/10.1007/s10551-015-2792-0,"MV Nepomuceno, M Laroche",2017,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,5,socially desirable responding
19,Using a Model of Emotional Self-Efficacy in Predicting Work Outcomes,jHhaVnI9JwYJ,CW Roman - 2018 - search.proquest.com,https://search.proquest.com/openview/64642a2f4b6637a63a8fe57704f70b3f/1?pq-origsite=gscholar&cbl=18750,CW Roman,2018,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,5,socially desirable responding
0,Money is power: Monetary intelligence—love of money and temptation of materialism among Czech University students,ijaqBCp5MnIJ,"S Lemrová, E Reiterová, R Fatěnová, K Lemr… - Journal of Business …, 2014 - Springer",https://link.springer.com/article/10.1007/s10551-013-1915-8,"S Lemrová, E Reiterová, R Fatěnová, K Lemr…",2014,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,6,socially desirable responding
1,Selecting the Ethical Employee: Measuring Personality Facets to Predict Integrity Behaviour,SA3y1UIoQrQJ,CD Harding - 2019 - curve.carleton.ca,https://curve.carleton.ca/fe5adf55-71aa-4093-b698-0d88a2ca3e1e,CD Harding,2019,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,6,socially desirable responding
2,Serving you depletes me? A leader-centric examination of servant leadership behaviors,UhHhkcY_ZjEJ,"C Liao, HW Lee, RE Johnson… - Journal of …, 2021 - journals.sagepub.com",https://journals.sagepub.com/doi/abs/10.1177/0149206320906883,"C Liao, HW Lee, RE Johnson…",2021,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,6,socially desirable responding
3,The effect of public social context on self-control: Depletion for neuroticism and restoration for impression management,_8FltzJtn8oJ,"L Uziel, RF Baumeister - Personality and Social Psychology …, 2012 - journals.sagepub.com",https://journals.sagepub.com/doi/abs/10.1177/0146167211427310,"L Uziel, RF Baumeister",2012,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,6,socially desirable responding
4,Attachment to God and Self-Control: The Moderating Effect of Religiousness,QZx_mL9poKQJ,MT Mondloch - 2017 - search.proquest.com,https://search.proquest.com/openview/d867cec27eec2b4563e660262e88f405/1?pq-origsite=gscholar&cbl=18750,MT Mondloch,2017,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,6,socially desirable responding
5,Self-focused versus other-focused cognitive strategies for coping with smoking cue exposure: A functional magnetic resonance imaging study,rgDyavnHTLEJ,SJ Wilson - 2008 - search.proquest.com,https://search.proquest.com/openview/ad0b4ce71bd7653288b905bbfb6e2bf9/1?pq-origsite=gscholar&cbl=18750,SJ Wilson,2008,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,6,socially desirable responding
6,Inhibition tasks are not associated with a variety of behaviours in college students,BWFeD8gnrtsJ,"CD Gunten, BD Bartholow… - European journal of …, 2020 - journals.sagepub.com",https://journals.sagepub.com/doi/abs/10.1002/per.2250,"CD Gunten, BD Bartholow…",2020,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,6,socially desirable responding
7,Exploring pathways to gambling: Proposing the integrated risk and protective factors model of gambling types,Ubp2jMXktjAJ,"NL Hearn, JL Ireland, M Eslea, JE Fisk - Journal of Gambling Studies, 2021 - Springer",https://link.springer.com/article/10.1007/s10899-020-09929-2,"NL Hearn, JL Ireland, M Eslea, JE Fisk",2021,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,6,socially desirable responding
8,"Falling or not falling into temptation? Multiple faces of temptation, monetary intelligence, and unethical intentions across gender",CMl00t0stOgJ,"TLP Tang, T Sutarso - Journal of Business Ethics, 2013 - Springer",https://link.springer.com/article/10.1007/s10551-012-1475-3,"TLP Tang, T Sutarso",2013,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,6,socially desirable responding
9,An Appraisal Model of Criminal Decision Making,7R6qo2V_KMIJ,AC Murmann - 2021 - bonndoc.ulb.uni-bonn.de,https://bonndoc.ulb.uni-bonn.de/xmlui/handle/20.500.11811/8929,AC Murmann,2021,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,6,socially desirable responding
10,"Assessing social, emotional, and intercultural competences of students and school staff: A systematic literature review",PBsTsX07UeMJ,"F Müller, A Denk, E Lubaway, C Sälzer… - Educational research …, 2020 - Elsevier",https://www.sciencedirect.com/science/article/pii/S1747938X19300430,"F Müller, A Denk, E Lubaway, C Sälzer…",2020,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,6,socially desirable responding
11,Youth intimate partner abuse: relationship conflict among Australian youth,JVvztKxcFiwJ,E Daff - 2019 - researchbank.swinburne.edu.au,https://researchbank.swinburne.edu.au/items/f1616c67-77c7-43f9-8966-5bbffed61ee6/1/Elizabeth_Daff_Thesis_2.pdf,E Daff,2019,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,6,socially desirable responding
12,Enhancing the Validity of Rating-Based Tests,3_pvGtXWo2QJ,"PJ Legree, AM Ness, RN Kilcullen, AJ Koch - 2018 - apps.dtic.mil",https://apps.dtic.mil/sti/citations/AD1067951,"PJ Legree, AM Ness, RN Kilcullen, AJ Koch",2018,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,6,socially desirable responding
